Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S3216,Emma,Jones,student2216@university.com,Female,20,Engineering,71.8,88.92,64.34,91.02,83.76,23.3,55.79,69.354,D,11.1,Yes,No,,Medium,6,4.7
S3217,Ali,Williams,student2217@university.com,Female,20,Engineering,63.69,85.16,66.11,63.9,55.93,32.5,90.64,73.2965,C,24.8,Yes,Yes,High School,Low,7,5.6
S3218,Liam,Brown,student2218@university.com,Male,23,Mathematics,79.47,89.02,98.96,82.88,84.61,71.0,97.27,91.717,A,16.2,Yes,No,Master's,High,10,7.5
S3219,John,Jones,student2219@university.com,Male,23,CS,57.11,79.95,90.96,91.08,61.94,23.8,51.57,71.2495,C,13.4,Yes,Yes,Master's,Medium,9,8.6
S3220,Liam,Brown,student2220@university.com,Female,18,Business,62.97,84.12,84.06,89.62,78.62,20.8,95.52,84.634,B,10.1,Yes,No,PhD,Low,5,5.6
S3221,John,Smith,student2221@university.com,Female,20,Business,77.31,56.31,93.33,89.1,58.62,70.3,69.03,75.23,C,20.8,Yes,No,PhD,Low,2,6.6
S3222,Emma,Davis,student2222@university.com,Female,21,Mathematics,61.88,99.58,84.13,54.43,86.3,88.1,60.68,75.373,C,13.3,No,No,High School,Medium,7,5.9
S3223,Ahmed,Brown,student2223@university.com,Female,22,CS,83.96,50.99,94.2,53.99,53.04,7.5,55.11,61.509,D,25.3,No,Yes,PhD,High,7,6.9
S3224,Liam,Johnson,student2224@university.com,Female,20,Business,74.57,52.87,43.27,65.34,58.27,44.6,88.59,63.183,D,29.2,No,No,High School,Low,5,7.1
S3225,Ahmed,Davis,student2225@university.com,Male,22,Mathematics,88.6,57.34,67.36,51.8,59.21,60.7,73.45,64.202,D,10.7,Yes,No,Bachelor's,Low,2,6.6
S3226,Omar,Johnson,student2226@university.com,Male,19,Business,97.41,98.52,84.81,75.02,52.07,67.6,91.62,83.3065,B,8.2,Yes,No,PhD,Low,7,5.9
S3227,Ali,Jones,student2227@university.com,Male,24,Engineering,55.79,99.3,75.0,69.74,87.25,99.6,61.31,76.204,C,12.9,No,No,PhD,Medium,1,8.4
S3228,Ali,Davis,student2228@university.com,Male,19,Business,66.73,87.69,50.51,77.85,99.05,68.3,83.93,75.9575,C,16.7,Yes,Yes,Master's,Low,6,8.0
S3229,Maria,Brown,student2229@university.com,Female,20,Business,65.98,77.74,60.43,64.94,88.92,62.0,55.91,65.2745,D,12.5,No,No,High School,Low,6,9.0
S3230,Emma,Davis,student2230@university.com,Male,22,Business,57.56,71.2,59.07,74.29,93.03,99.0,54.49,67.191,D,29.3,Yes,Yes,Master's,Medium,6,6.1
S3231,Ahmed,Jones,student2231@university.com,Male,24,CS,90.52,98.24,55.68,66.74,50.3,6.1,56.67,61.003,D,24.5,No,Yes,PhD,Low,3,4.2
S3232,Sara,Williams,student2232@university.com,Male,19,CS,87.99,81.74,60.59,59.76,55.89,7.4,90.45,69.4665,D,29.2,Yes,No,Bachelor's,Medium,3,7.3
S3233,John,Johnson,student2233@university.com,Female,20,Mathematics,74.22,96.68,70.89,82.47,77.95,56.1,82.78,80.029,B,14.3,Yes,Yes,,Low,1,7.9
S3234,Ali,Jones,student2234@university.com,Male,22,CS,76.89,58.99,91.29,83.67,98.89,35.9,58.3,73.3955,C,12.6,Yes,No,High School,Medium,4,8.7
S3235,Liam,Williams,student2235@university.com,Female,20,Business,52.98,60.03,84.52,91.46,83.04,9.7,69.24,73.4145,C,15.2,No,Yes,High School,Medium,7,4.1
S3236,John,Davis,student2236@university.com,Male,23,Business,77.78,91.28,90.11,93.74,68.71,30.6,88.18,85.1355,B,18.1,No,Yes,Bachelor's,High,1,8.4
S3237,John,Davis,student2237@university.com,Female,22,CS,89.57,48.99,93.02,85.22,57.31,67.4,64.28,71.7715,C,23.5,Yes,Yes,Bachelor's,High,10,6.6
S3238,Maria,Jones,student2238@university.com,Male,19,CS,78.69,96.76,64.97,84.37,57.64,88.1,96.06,82.399,B,27.0,Yes,No,High School,Medium,10,5.9
S3239,Ahmed,Brown,student2239@university.com,Female,20,Business,63.27,70.45,60.76,52.83,68.14,9.4,95.73,69.685,D,16.6,Yes,Yes,High School,Medium,2,5.1
S3240,Ali,Davis,student2240@university.com,Male,19,Business,83.38,95.58,43.46,55.49,85.69,54.0,77.65,68.0895,D,12.2,No,Yes,Bachelor's,Low,10,8.1
S3241,John,Brown,student2241@university.com,Female,20,Engineering,68.07,60.21,95.83,90.63,51.59,29.6,81.6,77.7025,C,13.0,No,Yes,Bachelor's,Low,2,5.8
S3242,Ali,Brown,student2242@university.com,Female,18,Mathematics,77.24,82.96,43.95,61.65,92.61,66.7,82.66,70.073,C,22.4,Yes,No,Bachelor's,High,5,7.0
S3243,Sara,Brown,student2243@university.com,Male,19,CS,74.38,68.97,84.47,67.78,97.08,54.9,62.92,72.959,C,19.2,Yes,No,PhD,Low,8,6.6
S3244,Maria,Smith,student2244@university.com,Female,19,Mathematics,69.06,77.61,62.69,57.26,94.44,92.7,68.27,70.463,C,17.2,No,No,High School,Medium,5,5.3
S3245,Sara,Williams,student2245@university.com,Female,21,Business,85.94,70.26,96.93,59.76,95.65,3.8,56.8,70.5305,C,10.1,No,Yes,High School,Medium,1,7.9
S3246,Ali,Williams,student2246@university.com,Male,24,Mathematics,94.19,98.03,65.18,88.77,50.77,47.0,96.24,80.614,B,26.9,Yes,No,Bachelor's,Medium,1,5.5
S3247,Omar,Davis,student2247@university.com,Male,23,CS,50.26,81.53,89.0,63.09,98.89,19.3,86.19,80.654,B,24.5,Yes,Yes,Master's,Low,5,7.9
S3248,Liam,Davis,student2248@university.com,Female,19,CS,96.68,55.08,56.96,72.45,68.32,53.7,52.32,58.5825,F,8.5,Yes,Yes,,Low,2,6.0
S3249,Ali,Brown,student2249@university.com,Male,22,Mathematics,75.58,94.58,57.95,57.58,93.46,85.4,77.47,74.1685,C,14.2,No,Yes,High School,Medium,3,4.2
S3250,Ahmed,Smith,student2250@university.com,Male,24,CS,85.04,57.64,75.73,83.9,59.34,91.1,67.15,70.7975,C,18.6,Yes,No,PhD,Low,2,7.8
S3251,John,Brown,student2251@university.com,Male,20,Engineering,92.78,62.3,99.88,86.41,72.33,39.8,90.76,83.7275,B,16.4,Yes,Yes,,Medium,9,8.5
S3252,John,Smith,student2252@university.com,Female,18,Business,73.36,46.13,71.05,68.08,52.21,81.2,67.19,64.332,D,14.9,No,No,Master's,Medium,5,4.6
S3253,Sara,Brown,student2253@university.com,Female,22,Business,91.75,94.0,96.18,89.24,52.0,28.1,82.21,82.799,B,23.0,Yes,No,PhD,Medium,1,6.9
S3254,Liam,Johnson,student2254@university.com,Female,24,CS,58.88,57.17,87.17,62.0,97.16,0.6,58.29,66.901,D,6.4,Yes,Yes,Bachelor's,Medium,3,4.4
S3255,Maria,Johnson,student2255@university.com,Female,22,Business,57.96,55.54,87.75,84.6,90.53,85.5,77.94,79.6685,C,16.8,Yes,Yes,Master's,High,8,8.1
S3256,Omar,Jones,student2256@university.com,Female,22,Engineering,82.87,95.22,66.16,86.5,76.49,11.9,64.69,71.449,C,11.6,No,Yes,Bachelor's,Low,4,8.9
S3257,Emma,Brown,student2257@university.com,Female,22,CS,93.51,88.33,63.19,98.43,76.27,1.8,58.24,69.0005,D,7.1,Yes,Yes,PhD,Medium,8,6.5
S3258,Liam,Davis,student2258@university.com,Female,24,Engineering,94.62,48.46,51.52,61.62,87.44,35.4,80.96,64.194,D,16.6,No,Yes,PhD,Medium,1,5.6
S3259,John,Williams,student2259@university.com,Male,18,Engineering,82.19,86.16,97.84,54.69,67.08,37.9,81.93,78.7695,C,9.3,Yes,No,Bachelor's,Medium,8,8.2
S3260,Ahmed,Jones,student2260@university.com,Female,21,Business,76.27,94.78,97.56,63.15,88.09,7.7,99.17,87.0245,B,11.5,Yes,No,,Low,10,6.6
S3261,Liam,Davis,student2261@university.com,Female,23,Business,66.57,44.71,84.82,56.14,74.25,81.4,83.46,72.8655,C,17.7,Yes,No,High School,Low,9,6.2
S3262,Sara,Johnson,student2262@university.com,Male,19,Mathematics,99.0,89.51,57.78,58.48,81.9,40.6,75.79,69.6005,D,29.3,No,Yes,High School,High,7,5.1
S3263,Sara,Brown,student2263@university.com,Male,24,Engineering,65.98,72.85,54.71,66.71,98.24,49.0,95.63,75.5745,C,22.1,No,Yes,PhD,High,3,7.1
S3264,Emma,Jones,student2264@university.com,Male,22,Business,87.21,80.15,99.32,70.7,73.57,26.5,91.41,83.5625,B,12.0,No,Yes,Master's,Medium,2,7.0
S3265,Ahmed,Brown,student2265@university.com,Female,19,Engineering,76.6,69.57,43.99,95.19,70.92,51.2,77.44,68.5955,D,14.6,Yes,No,Bachelor's,High,1,5.3
S3266,Maria,Johnson,student2266@university.com,Male,24,Mathematics,80.43,81.87,90.61,59.78,95.29,76.7,75.57,79.935,C,15.2,Yes,Yes,Master's,Low,10,5.1
S3267,Liam,Jones,student2267@university.com,Female,19,Engineering,69.67,42.05,61.33,98.59,95.13,90.6,97.1,79.6015,C,8.8,Yes,No,Bachelor's,Medium,10,6.2
S3268,Ahmed,Johnson,student2268@university.com,Female,22,CS,98.24,85.76,65.13,90.51,99.62,97.1,80.86,81.798,B,9.0,No,No,Master's,Low,7,6.3
S3269,Maria,Smith,student2269@university.com,Female,21,Mathematics,78.58,42.0,89.92,94.07,77.54,42.7,85.69,78.4865,C,8.7,Yes,Yes,Bachelor's,High,1,4.6
S3270,Ahmed,Johnson,student2270@university.com,Male,24,Mathematics,96.89,67.32,45.44,96.47,67.21,99.0,54.33,63.8985,D,18.0,No,No,PhD,Medium,6,5.4
S3271,Ahmed,Brown,student2271@university.com,Male,19,Engineering,50.38,49.06,61.25,87.66,62.02,29.5,85.92,69.2735,D,21.9,No,Yes,,Medium,1,4.8
S3272,Ali,Williams,student2272@university.com,Female,20,Engineering,78.63,89.41,97.12,89.44,51.7,0.7,63.23,75.2815,C,19.8,No,Yes,High School,Medium,10,8.5
S3273,Sara,Johnson,student2273@university.com,Female,19,Business,85.86,58.82,81.94,71.89,86.34,76.8,55.78,69.2995,D,29.4,No,No,Master's,Low,4,4.4
S3274,Liam,Davis,student2274@university.com,Female,23,CS,87.25,67.25,85.3,75.52,61.67,17.8,92.48,77.5415,C,8.1,Yes,Yes,High School,Low,5,8.4
S3275,Ahmed,Williams,student2275@university.com,Male,22,Mathematics,95.25,65.73,85.45,96.62,80.33,5.2,84.56,79.376,C,29.7,Yes,Yes,Master's,High,1,6.6
S3276,Liam,Smith,student2276@university.com,Female,18,Mathematics,50.22,86.35,43.63,68.91,95.83,92.4,70.38,69.5135,D,16.7,Yes,Yes,PhD,Low,8,7.3
S3277,Emma,Jones,student2277@university.com,Male,19,Mathematics,50.02,68.87,52.19,52.1,97.51,79.2,71.57,66.375,D,10.5,No,Yes,PhD,High,7,8.6
S3278,Ahmed,Jones,student2278@university.com,Female,21,Business,73.61,87.34,69.48,88.14,50.22,10.3,59.86,67.187,D,28.6,No,Yes,Master's,Medium,1,5.8
S3279,John,Williams,student2279@university.com,Male,20,CS,51.46,44.41,62.09,78.66,65.85,77.7,50.48,59.597,F,16.7,Yes,Yes,Master's,Low,5,7.5
S3280,Sara,Jones,student2280@university.com,Female,20,Mathematics,98.73,51.5,64.65,90.74,91.87,84.4,67.47,71.1465,C,13.7,Yes,Yes,Master's,Low,4,7.4
S3281,John,Johnson,student2281@university.com,Male,18,Mathematics,61.1,73.09,86.89,53.78,76.82,90.5,57.42,70.186,C,10.3,Yes,No,PhD,Low,1,8.9
S3282,Liam,Williams,student2282@university.com,Male,23,Business,73.63,96.83,40.88,81.06,90.38,54.4,71.09,69.9885,D,11.7,No,Yes,,Low,4,4.2
S3283,Liam,Brown,student2283@university.com,Male,18,Engineering,53.06,44.49,79.63,62.39,92.67,70.3,91.69,76.2285,C,29.5,Yes,Yes,,Low,4,6.3
S3284,Sara,Johnson,student2284@university.com,Male,23,Mathematics,76.1,42.59,40.01,95.16,72.13,76.2,55.74,58.41,F,12.6,No,No,Master's,Medium,6,8.9
S3285,Liam,Johnson,student2285@university.com,Male,19,CS,69.0,49.39,43.78,55.5,67.95,68.9,54.59,53.2955,F,29.4,Yes,No,Bachelor's,Medium,4,5.6
S3286,John,Johnson,student2286@university.com,Male,22,CS,52.23,78.47,64.5,92.15,72.77,64.7,95.11,80.763,B,13.3,No,Yes,,Medium,5,8.8
S3287,Ahmed,Brown,student2287@university.com,Female,21,CS,66.76,63.94,90.46,54.43,82.64,54.8,87.26,77.5525,C,10.8,Yes,Yes,PhD,Medium,10,8.1
S3288,Ahmed,Smith,student2288@university.com,Female,20,CS,69.57,89.53,48.7,51.25,68.36,47.9,52.65,58.318,F,9.6,Yes,Yes,PhD,High,3,5.7
S3289,Ali,Davis,student2289@university.com,Female,18,Business,99.5,44.32,73.28,61.75,88.75,99.6,53.98,64.2795,D,15.3,Yes,No,PhD,High,7,4.1
S3290,Emma,Jones,student2290@university.com,Female,21,Mathematics,60.39,51.78,80.71,66.65,95.2,33.8,84.25,74.427,C,10.9,No,Yes,High School,High,3,5.4
S3291,Liam,Williams,student2291@university.com,Male,23,Business,77.24,58.0,53.77,81.33,64.12,8.8,68.52,61.75,D,22.4,Yes,Yes,High School,High,5,4.6
S3292,John,Smith,student2292@university.com,Female,22,CS,99.37,77.6,70.74,56.59,98.25,76.5,86.21,77.3265,C,11.0,No,No,PhD,High,2,6.1
S3293,Liam,Williams,student2293@university.com,Male,20,CS,89.6,81.11,94.68,71.87,81.14,21.4,70.22,76.867,C,25.9,Yes,No,,Medium,10,8.7
S3294,Liam,Jones,student2294@university.com,Male,20,CS,99.67,47.45,70.73,60.21,93.91,53.3,98.39,75.4045,C,25.9,No,No,High School,High,10,6.6
S3295,Maria,Brown,student2295@university.com,Male,23,Business,98.41,96.63,49.44,92.77,55.2,9.6,84.72,72.186,C,12.1,Yes,Yes,Bachelor's,Medium,8,6.2
S3296,Ali,Johnson,student2296@university.com,Female,22,CS,74.48,60.46,77.67,52.25,62.57,61.9,52.33,61.375,D,23.8,Yes,Yes,Master's,Medium,4,5.1
S3297,John,Johnson,student2297@university.com,Male,20,Mathematics,84.82,82.79,75.53,67.8,66.05,94.4,66.53,72.755,C,26.4,Yes,Yes,High School,Low,1,7.1
S3298,John,Brown,student2298@university.com,Female,22,CS,55.52,71.45,41.62,81.57,65.14,72.3,78.18,66.941,D,19.8,Yes,No,High School,High,2,6.3
S3299,Liam,Smith,student2299@university.com,Female,20,Mathematics,72.06,53.37,45.44,95.65,58.59,21.5,57.09,57.774,F,14.2,Yes,Yes,,High,7,7.9
S3300,Ali,Smith,student2300@university.com,Female,19,Mathematics,90.45,90.77,49.41,93.4,93.41,97.1,50.13,69.213,D,16.0,Yes,Yes,,Medium,7,6.6
S3301,Ahmed,Williams,student2301@university.com,Female,23,CS,75.27,89.09,48.18,94.76,70.93,30.7,53.97,64.4415,D,24.7,Yes,Yes,Bachelor's,Medium,2,8.4
S3302,John,Brown,student2302@university.com,Female,22,Business,85.13,63.76,55.57,53.14,98.16,43.7,76.21,66.2915,D,12.3,No,No,Bachelor's,Low,8,7.9
S3303,Ahmed,Smith,student2303@university.com,Male,21,Engineering,87.29,75.32,67.25,92.05,79.17,49.8,81.61,76.808,C,13.4,No,Yes,Bachelor's,Low,1,4.7
S3304,Ali,Brown,student2304@university.com,Male,19,Engineering,62.67,55.47,62.3,89.0,56.92,99.1,54.65,64.2875,D,9.0,No,No,Bachelor's,Medium,4,4.7
S3305,Ahmed,Jones,student2305@university.com,Female,24,Mathematics,93.78,81.39,93.44,95.12,77.3,6.9,83.26,82.8895,B,15.0,Yes,No,High School,Medium,8,4.1
S3306,Sara,Johnson,student2306@university.com,Male,21,Business,72.99,58.54,76.73,65.58,99.68,69.7,80.86,75.5115,C,7.2,No,No,Bachelor's,Medium,5,5.8
S3307,Maria,Johnson,student2307@university.com,Female,23,Engineering,60.51,90.64,92.57,95.59,78.26,36.2,96.99,89.81,B,13.0,No,No,Bachelor's,Low,8,4.3
S3308,Omar,Johnson,student2308@university.com,Male,20,CS,93.27,53.04,71.62,70.13,50.09,7.8,92.03,69.3885,D,14.3,No,No,PhD,High,8,6.2
S3309,John,Brown,student2309@university.com,Male,24,CS,70.89,40.89,45.39,81.7,96.65,93.5,97.16,73.224,C,11.4,No,No,High School,Low,9,5.2
S3310,Emma,Brown,student2310@university.com,Male,21,Mathematics,87.52,56.11,67.8,71.21,61.74,59.0,98.31,74.665,C,7.5,Yes,Yes,High School,Low,1,6.5
S3311,Maria,Williams,student2311@university.com,Male,19,Business,77.4,51.46,89.32,71.38,84.43,75.4,72.04,74.581,C,18.0,No,No,High School,Low,1,4.8
S3312,Omar,Johnson,student2312@university.com,Male,24,Business,69.09,70.5,51.65,77.33,75.75,24.0,74.4,66.182,D,26.6,No,No,Master's,Medium,9,6.7
S3313,Ahmed,Williams,student2313@university.com,Male,24,Engineering,90.49,52.22,45.47,67.8,66.27,76.2,64.08,59.0315,F,13.4,Yes,Yes,Bachelor's,Low,7,8.8
S3314,John,Johnson,student2314@university.com,Male,22,Engineering,79.22,85.79,59.77,89.64,64.13,82.8,75.42,74.436,C,10.9,No,No,Bachelor's,High,9,7.2
S3315,Ahmed,Williams,student2315@university.com,Male,18,CS,69.53,54.48,63.33,81.68,96.44,43.1,57.54,65.3175,D,12.1,Yes,Yes,Bachelor's,Low,2,6.8
S3316,Sara,Williams,student2316@university.com,Male,21,Mathematics,55.48,82.42,58.38,84.49,95.6,57.2,83.57,77.1225,C,26.5,No,No,,High,8,7.9
S3317,Ali,Jones,student2317@university.com,Male,18,Business,94.77,74.71,48.11,61.55,75.66,97.2,51.25,60.2675,D,18.2,Yes,Yes,,High,1,4.0
S3318,John,Williams,student2318@university.com,Male,23,Engineering,51.77,99.17,55.05,98.48,62.92,84.7,61.78,72.471,C,8.3,Yes,Yes,,Medium,4,5.4
S3319,Omar,Brown,student2319@university.com,Male,21,Engineering,93.16,99.99,80.94,83.01,55.12,44.5,60.4,73.542,C,22.7,No,No,Master's,Medium,8,8.9
S3320,Omar,Williams,student2320@university.com,Male,21,Mathematics,68.0,92.17,63.16,59.86,57.83,66.5,96.89,76.7695,C,8.9,Yes,Yes,Bachelor's,Medium,4,7.9
S3321,Sara,Johnson,student2321@university.com,Female,22,Mathematics,81.97,85.6,77.95,87.52,76.11,78.4,57.25,74.1615,C,6.5,Yes,Yes,High School,High,3,4.5
S3322,Sara,Williams,student2322@university.com,Male,20,CS,96.11,63.19,72.18,58.69,65.39,2.4,94.54,71.348,C,11.4,Yes,Yes,High School,Medium,7,5.6
S3323,Liam,Smith,student2323@university.com,Male,19,Mathematics,57.59,85.2,72.94,53.17,52.1,58.8,56.22,64.0065,D,9.2,No,No,PhD,High,5,6.2
S3324,John,Davis,student2324@university.com,Male,19,CS,78.35,97.4,54.91,76.38,72.76,98.5,82.53,76.7545,C,20.1,Yes,No,,Medium,1,8.7
S3325,Ahmed,Johnson,student2325@university.com,Male,19,CS,88.22,41.4,71.29,77.68,87.31,94.7,65.99,68.9475,D,17.1,No,Yes,Master's,Medium,4,6.9
S3326,Emma,Smith,student2326@university.com,Male,23,Mathematics,87.88,72.27,41.42,59.45,94.58,83.2,65.8,63.471,D,23.1,No,No,PhD,High,4,4.4
S3327,Omar,Johnson,student2327@university.com,Male,24,Mathematics,76.28,53.08,65.9,67.42,79.26,10.6,99.91,72.979,C,17.8,Yes,Yes,Master's,Medium,1,6.5
S3328,Omar,Brown,student2328@university.com,Female,20,Mathematics,81.24,73.47,74.36,97.29,86.16,99.4,61.3,76.18,C,15.5,Yes,No,High School,Low,10,5.4
S3329,Sara,Davis,student2329@university.com,Female,18,Mathematics,87.88,67.99,50.92,64.25,68.2,61.0,60.13,60.475,D,18.2,No,Yes,Bachelor's,Low,5,5.7
S3330,Maria,Davis,student2330@university.com,Female,19,Mathematics,92.05,74.55,55.39,57.78,74.81,22.3,79.47,66.134,D,15.9,No,Yes,High School,Low,2,4.6
S3331,Sara,Brown,student2331@university.com,Male,18,CS,88.09,73.06,53.17,99.63,86.48,67.4,87.04,77.326,C,5.9,Yes,No,High School,Low,8,6.3
S3332,Emma,Davis,student2332@university.com,Male,20,Engineering,67.7,97.61,44.23,65.12,86.38,85.7,99.13,78.129,C,22.0,No,Yes,,High,9,7.3
S3333,Ahmed,Brown,student2333@university.com,Male,23,Business,99.84,73.13,60.87,84.01,71.23,11.2,85.07,71.9925,C,29.1,No,Yes,High School,Medium,2,7.8
S3334,Ahmed,Smith,student2334@university.com,Female,20,Business,71.73,90.77,98.74,61.58,77.18,91.6,78.09,83.2625,B,15.6,Yes,Yes,Master's,Low,10,7.5
S3335,Maria,Jones,student2335@university.com,Male,22,CS,51.22,59.19,61.23,77.51,96.19,92.0,70.46,71.1695,C,15.6,No,Yes,Bachelor's,High,10,7.3
S3336,Omar,Johnson,student2336@university.com,Male,24,CS,68.13,66.29,67.63,69.31,81.6,1.3,79.76,69.4005,D,6.1,No,No,,High,4,8.3
S3337,Sara,Brown,student2337@university.com,Female,19,Engineering,56.39,68.22,79.19,98.08,82.13,90.0,80.04,81.4675,B,27.3,Yes,No,PhD,Medium,2,5.7
S3338,Liam,Johnson,student2338@university.com,Female,23,Mathematics,56.07,56.72,78.91,71.64,89.23,94.7,60.89,70.9065,C,28.2,No,No,High School,Low,5,5.1
S3339,Ahmed,Smith,student2339@university.com,Male,22,CS,64.08,62.79,96.99,79.21,55.76,3.8,83.56,76.3815,C,25.3,Yes,Yes,,Low,7,4.4
S3340,Emma,Jones,student2340@university.com,Male,19,Business,52.67,75.91,91.45,97.24,76.14,29.4,60.22,75.985,C,7.7,Yes,Yes,,High,5,4.8
S3341,John,Smith,student2341@university.com,Male,20,Mathematics,84.43,74.81,87.64,99.46,97.97,37.3,74.5,82.0625,B,27.5,Yes,Yes,,High,5,4.7
S3342,Ali,Davis,student2342@university.com,Male,20,CS,53.7,78.19,97.1,55.08,68.08,34.9,62.99,71.7155,C,5.6,Yes,No,Master's,Low,2,8.6
S3343,Ali,Johnson,student2343@university.com,Female,21,Mathematics,60.16,61.11,53.85,91.72,64.75,75.9,65.64,66.349,D,16.1,Yes,Yes,PhD,Medium,3,4.9
S3344,Ali,Jones,student2344@university.com,Male,21,Business,54.64,58.95,77.02,69.11,80.06,35.8,80.69,72.467,C,17.5,Yes,Yes,,High,6,4.5
S3345,Liam,Davis,student2345@university.com,Male,20,Mathematics,53.16,76.7,93.23,79.74,61.06,95.7,53.22,73.6305,C,25.9,No,Yes,Master's,High,6,6.0
S3346,Omar,Jones,student2346@university.com,Female,20,CS,63.39,47.97,77.45,68.75,77.8,99.5,50.6,64.8055,D,23.8,Yes,No,PhD,Medium,1,4.8
S3347,Sara,Davis,student2347@university.com,Male,18,CS,78.59,55.18,98.65,70.06,57.78,31.7,56.53,67.7705,D,24.9,No,No,Bachelor's,Medium,1,4.7
S3348,Maria,Smith,student2348@university.com,Male,24,Business,98.23,42.53,46.02,57.94,78.99,50.9,58.44,54.5515,F,26.7,No,No,Master's,High,10,5.8
S3349,Liam,Brown,student2349@university.com,Female,18,Engineering,93.78,44.36,66.36,78.64,80.12,55.8,59.89,63.809,D,16.9,No,Yes,,High,9,8.6
S3350,Liam,Johnson,student2350@university.com,Female,24,Engineering,93.8,54.6,98.64,77.34,70.92,57.9,88.7,81.048,B,24.5,Yes,Yes,High School,Low,2,4.2
S3351,Ahmed,Williams,student2351@university.com,Male,22,Mathematics,58.8,41.17,62.77,59.47,69.14,37.4,72.34,61.2745,D,6.7,Yes,No,Master's,High,2,5.0
S3352,John,Williams,student2352@university.com,Female,21,CS,63.25,54.72,84.37,77.09,62.27,16.6,73.5,69.971,D,16.1,Yes,Yes,Bachelor's,High,9,8.1
S3353,Liam,Smith,student2353@university.com,Female,21,CS,53.82,79.3,41.82,98.66,66.55,5.5,82.22,68.745,D,5.8,No,No,PhD,High,5,5.2
S3354,Emma,Johnson,student2354@university.com,Male,20,Business,88.92,43.67,81.69,85.72,74.92,10.6,86.46,73.791,C,27.9,Yes,No,Bachelor's,Low,6,6.2
S3355,John,Johnson,student2355@university.com,Female,20,Business,53.49,66.2,96.08,74.05,62.38,90.1,50.18,70.8545,C,29.0,No,No,PhD,Medium,3,4.5
S3356,Emma,Smith,student2356@university.com,Male,22,CS,77.83,94.79,62.96,95.8,89.14,28.0,92.84,82.4945,B,7.1,Yes,Yes,Master's,Medium,7,8.0
S3357,Omar,Johnson,student2357@university.com,Male,23,Business,62.39,87.48,41.28,78.77,85.45,7.7,99.42,74.0135,C,18.3,No,No,PhD,Medium,2,7.7
S3358,Sara,Brown,student2358@university.com,Male,23,Engineering,62.17,58.33,41.67,56.75,63.47,62.4,56.09,53.9735,F,13.1,Yes,No,,High,5,4.6
S3359,Ali,Smith,student2359@university.com,Male,23,Engineering,99.54,95.49,93.52,77.38,54.87,7.5,82.55,79.9375,C,13.6,No,Yes,Master's,High,4,8.7
S3360,Liam,Brown,student2360@university.com,Female,21,Mathematics,87.84,59.78,83.35,59.05,50.01,7.0,50.12,59.049,F,16.3,Yes,No,High School,Medium,8,7.0
S3361,Sara,Johnson,student2361@university.com,Male,18,Business,91.85,44.35,46.4,88.38,79.84,62.2,52.45,58.3385,F,8.1,Yes,No,Bachelor's,Low,2,8.0
S3362,Omar,Smith,student2362@university.com,Male,23,Mathematics,78.6,99.64,43.28,98.36,60.57,59.1,64.25,68.807,D,9.5,Yes,Yes,Bachelor's,High,1,7.8
S3363,Maria,Johnson,student2363@university.com,Male,19,Business,93.55,92.2,88.29,68.04,50.63,4.1,92.32,79.0725,C,19.4,Yes,Yes,Master's,Low,2,6.6
S3364,Maria,Smith,student2364@university.com,Male,22,Business,82.27,67.96,88.59,71.75,67.95,46.0,82.63,76.988,C,5.5,No,No,High School,Low,2,7.7
S3365,Omar,Johnson,student2365@university.com,Female,23,Engineering,97.31,79.98,47.23,71.07,98.1,43.6,72.29,68.142,D,20.0,Yes,No,Master's,High,8,5.2
S3366,Emma,Brown,student2366@university.com,Female,19,CS,64.07,80.27,58.09,64.26,84.5,54.7,71.93,68.966,D,13.0,No,Yes,,Medium,1,4.1
S3367,Ahmed,Brown,student2367@university.com,Female,23,Business,79.77,51.67,86.8,89.71,92.89,73.8,73.3,77.876,C,25.8,No,No,,Low,1,5.7
S3368,Ahmed,Johnson,student2368@university.com,Male,18,Business,84.51,52.0,71.52,80.89,57.24,28.3,65.55,64.6175,D,20.0,No,Yes,High School,Medium,10,4.8
S3369,Emma,Smith,student2369@university.com,Female,18,Business,69.65,68.17,97.4,53.2,53.66,43.3,93.89,78.2535,C,22.7,Yes,Yes,Master's,High,1,8.9
S3370,Maria,Williams,student2370@university.com,Female,23,CS,93.99,94.69,68.86,91.94,50.58,79.3,78.39,77.7495,C,7.9,Yes,No,High School,Low,3,8.6
